Nama User,Ulasan,Rating,Tanggal,Likes,Versi App
Pengguna Google,"Bagus,,",5,2023-07-20 03:07:39,0,9.97.0-release.0
Pengguna Google,Jangan buat limit tl dong melon musk,1,2023-07-20 02:52:05,0,9.61.0-release.0
Pengguna Google,Semokin tokcer twitter pimpinan elon musk,5,2023-07-20 02:35:44,0,9.97.0-release.0
Pengguna Google,twit dibatasi,1,2023-07-20 02:33:45,0,
Pengguna Google,banyak lag,3,2023-07-20 02:23:31,0,
Pengguna Google,Jangan download fitur pencarian gak bisa sekarang Elon musk monyet,1,2023-07-20 02:17:57,0,
Pengguna Google,Bertambah susu nya,5,2023-07-20 02:09:04,0,
Pengguna Google,banyak loading bila melihat video..,2,2023-07-20 01:47:43,0,9.97.0-release.0
Pengguna Google,okokokok,5,2023-07-20 01:47:32,0,
Pengguna Google,Tib2 di tangguhkan anjing,1,2023-07-20 01:21:22,0,9.97.0-release.0
Pengguna Google,"Kenapa setelah di update malah tidak ada videonya, hanya link gambar ? Parah banget twitter sekarang ! :(",1,2023-07-20 01:11:03,0,
Pengguna Google,"Aplikasi sampah, gak upload apa2 malah d tangguhkan",1,2023-07-20 01:04:54,0,
Pengguna Google,Susah daftar akun,1,2023-07-19 23:46:49,0,
Pengguna Google,Love,5,2023-07-19 23:02:16,0,9.0.0-release.00
Pengguna Google,Aku sangat suka 💓💓💓💓💓💓💓💓💓,5,2023-07-19 22:29:31,0,9.98.0-release.0
Pengguna Google,"udah berapa tahun main twitter, sekarang kaya worst bgt. Gabisa search apa-apa, jelek pokoknya.",1,2023-07-19 22:26:37,0,
Pengguna Google,Bagus,5,2023-07-19 22:19:52,0,9.97.0-release.0
Pengguna Google,"Hello,,maaf sebelum nya,kenapa sekarang Twitter gak bisa di akses,gangguan nya udah lama nih,dan kenapa Twitter selalu ada polisinya akhirnya ada beberapa akun saya di tangguh kan/gak bisa di pake lagi.sehingga harus membuat akun lagi,mulai mengikuti orang orang lagi ini kan merugikan dan membuat capek harus memulai dari awal lagi.semoga tidak ada akun yg di tangguhkan lagi,kecuali akun tersebut mengupload gambar/video yg tidak baik.terimah kasih.",1,2023-07-19 21:43:04,0,
Pengguna Google,apk gajelas tiba tiba akun ditangguhkan tanpa melanggar aturan👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼,1,2023-07-19 21:24:04,0,9.98.0-release.0
Pengguna Google,"error terus, mana akun lama ditangguhkan",1,2023-07-19 21:23:08,0,9.94.0-release.0
Pengguna Google,kebanyakkan aturan,1,2023-07-19 20:50:57,0,9.97.0-release.0
Pengguna Google,"Terlalu banyak aturan,tidak ada posting hal² negatif akun malah ditangguhkan permanen. Terserah kalian,saya malas buat akun baru. Hidup saya bukan kalian yang atur..!!",1,2023-07-19 20:41:01,0,9.97.0-release.0
Pengguna Google,Masa baru daftar terus di tangguhkan,1,2023-07-19 20:20:26,0,9.93.0-release.1
Pengguna Google,Sampah,1,2023-07-19 19:43:52,0,9.23.0-release.0
Pengguna Google,Filter pencarian tolong di upgrade jadi bisa mencari tweet aja dan username nya bisa dipisah.,1,2023-07-19 18:23:25,0,9.97.0-release.0
Pengguna Google,Belum pernah mentwit akun di tangguhkan. Kalau ada min bintang 5 tak kasih nih,1,2023-07-19 18:08:00,0,
Pengguna Google,Baik,5,2023-07-19 18:04:14,0,9.97.0-release.0
Pengguna Google,Mantapp,5,2023-07-19 18:02:41,0,9.97.0-release.0
Pengguna Google,susah daftar udh gitu aja bikin mls,1,2023-07-19 17:51:24,0,9.98.0-release.0
Pengguna Google,Good job!,5,2023-07-19 17:35:00,0,
Pengguna Google,Akun saya di tangguhkan pdhl tidak pernah posting ..ya sudahlah,1,2023-07-19 17:33:35,0,
Pengguna Google,Sering error,1,2023-07-19 17:10:27,0,9.97.0-release.0
Pengguna Google,面白い,5,2023-07-19 17:07:35,0,9.97.0-release.0
Pengguna Google,suka bug,1,2023-07-19 17:03:46,0,
Pengguna Google,sik asik,5,2023-07-19 17:02:12,0,9.97.0-release.0
Pengguna Google,Twitter sekarang ribet,1,2023-07-19 16:50:54,0,9.97.0-release.0
Pengguna Google,Jelek,1,2023-07-19 16:49:03,0,
Pengguna Google,Apk bokep berkedok sosmed,1,2023-07-19 16:47:08,0,
Pengguna Google,Knapa ya ngga bisa konek...di twitter Gmail saya,1,2023-07-19 16:45:25,0,9.97.0-release.0
Pengguna Google,"Ribet tiba2 akun ditangguhkan, mau buat baru gk bisa",1,2023-07-19 16:34:35,0,9.97.0-release.0
Pengguna Google,kyok peli,1,2023-07-19 16:18:00,0,
Pengguna Google,"kok sekarang jadi aneh sih setiap mau buka twiter pasti muncul tulisan ada kesalahan tehnik tapi bukan salah anda coba lagi nanti,",1,2023-07-19 16:14:45,2,9.97.0-release.0
Pengguna Google,Mantap,4,2023-07-19 16:11:32,0,9.97.0-release.0
Pengguna Google,Woy jangan hack akun youtube orang,1,2023-07-19 16:09:12,0,
Pengguna Google,Bagus kali informasi terkini sangat membantu,5,2023-07-19 16:07:53,0,
Pengguna Google,Baru juga daftar ngga bisa login....terjadi kesalahan terus....payah 👎,1,2023-07-19 16:02:51,0,9.97.0-release.0
Pengguna Google,Bagus,5,2023-07-19 15:55:27,0,
Pengguna Google,Yang buat buka kiwora hayo lo🗿,5,2023-07-19 15:39:00,0,
Pengguna Google,Ngetot lah,1,2023-07-19 15:18:35,0,9.34.0-release.0
Pengguna Google,twitter memang mengikuti jaman beritanya bagus,5,2023-07-19 15:06:55,0,9.74.0-release.0
Pengguna Google,Mantap,1,2023-07-19 15:05:13,0,9.94.0-release.0
Pengguna Google,Gk sengaja kehapus twt nya malah gk bisa login lagi mau buat akun baru juga pun udah gk bisa,2,2023-07-19 14:37:11,0,
Pengguna Google,Ini abru daftar tapi terjadi kesalahan terus kenapa lah,2,2023-07-19 14:28:33,0,9.97.0-release.0
Pengguna Google,Twittet sekarang sangat aneh.saya bingung knpa akun sya bisa ke tangguhkan padahal saya tidak pernah memposting vidio sama sekali.di sini saya hanya berharap supaya pihak twitter bisa menangganinya sudah sering saya mengukan banding.banding dari saya satu pun tidak pernah di balas.,1,2023-07-19 14:27:48,1,9.97.0-release.0
Pengguna Google,Bgusss baaaangeet,5,2023-07-19 14:24:54,0,
Pengguna Google,"Ribet, bug sinyal mulu",1,2023-07-19 14:15:22,0,9.94.0-release.0
Pengguna Google,Sering terjadi eror. Tidak dapat memutar/melihat vidio/gambar padahal jaringan bagus,1,2023-07-19 13:58:58,0,9.94.0-release.0
Pengguna Google,Kesalahan jarigan diangap bukan pemilik akun dan akun saya ditanguhkan piye to iki.,4,2023-07-19 13:53:50,0,9.97.0-release.0
Pengguna Google,Banyak video porno,1,2023-07-19 13:40:21,0,
Pengguna Google,Tolong segera di perbaiki bikin akun susah dari nomor dibilang tidak terdaftar dari email tidak bisa mohon segera di perbaiki ya,2,2023-07-19 12:46:56,0,
Pengguna Google,Saya suka,2,2023-07-19 12:42:54,0,
Pengguna Google,Cocok buat cari info,5,2023-07-19 12:37:47,0,
Pengguna Google,asli,1,2023-07-19 12:36:05,0,
Pengguna Google,Akun aku lama amat di tahan mana alasanya bukan akun aku lagi ga jelas banget padahal itu akun aku sendiri mana di tahanya uda lh mau 2 bulan ga jelas kasi satu bintang dulu nanti kalau akun aku uda bali baru kasi 5 oke jadi menyesal instal kalau akaun aku aja di tahan 😒😒😒😒😒😒😒😒😒,1,2023-07-19 12:07:22,0,9.97.0-release.0
Pengguna Google,Mau search apapun hasilnya selalu kesalahan teknis,2,2023-07-19 11:58:22,0,
Pengguna Google,"Mau bikin akun aja susahnya mnta ampun ,,, udah msukin no asli mlah gagal uda ganti pp juga gagal maunya apa",1,2023-07-19 11:45:03,0,
Pengguna Google,"Payah, masa cuma mau lihat2 konten aja dibatasin, selebihnya berbayar 🤣, peraturan nya juga membingungkan, tau2 akun di tangguhkan tp ga dikasih tau kesalahannya apa.. KOCAG..",1,2023-07-19 11:34:11,1,9.5.1-release.00
Pengguna Google,masalah yang ada di akun saya terselesaikan dengan cepat. terimakasih,5,2023-07-19 11:22:05,1,9.97.0-release.0
Pengguna Google,Bisa nonton bokep cuyy cuman kurang hentai nya ajah,5,2023-07-19 11:15:13,0,9.90.0-release.0
Pengguna Google,this clown shut👎,1,2023-07-19 11:13:55,0,
Pengguna Google,Baik,5,2023-07-19 10:55:35,0,5.0.8
Pengguna Google,"twitter sekarang ngeselin bgt sii!!!! PADAHAL MAH JARAING GUA BGUS"" AJA TPI KENAPA GAMBARNYA LODING LAMA BGTT SIII, BUAT APK LAIN AJA BAE"" AJA JARINGANNYA",4,2023-07-19 10:29:52,2,
Pengguna Google,"Kok kesalahan teknis trs+lemot, pdhl jaringan ny dah bagus",1,2023-07-19 10:16:15,0,9.97.0-release.0
Pengguna Google,Cuma dm harus verifikasi dn bayar 120rb/bln. Anyiiiiing....,1,2023-07-19 09:56:32,0,
Pengguna Google,"..sangat ribet dan menamgguhkan akun tanpa alasan yang jelas,sangat tidak menyenangkan..",1,2023-07-19 09:51:34,0,
Pengguna Google,Aplikasi jelek,1,2023-07-19 09:50:03,0,9.97.0-release.0
Pengguna Google,Lag.,1,2023-07-19 09:48:38,0,
Pengguna Google,"Ternyata banyak yg ngalimin yg aku alami di koeman kalau di towiter eror terus banyak kebijakan baru tanpa pengetahuan pengguna dan tiba² di tangguhkan tanpa sebab mending , kalau gini tuwiter di ilangin aja biyar para pengguna gk kesal lagi",5,2023-07-19 09:43:14,0,
Pengguna Google,Makin gembel semenjak CEO nya Elon.,1,2023-07-19 09:32:01,1,
Pengguna Google,mantul,5,2023-07-19 09:18:48,0,9.97.0-release.0
Pengguna Google,Aplikasinya sangat bagus. Saya suka sekali.,1,2023-07-19 09:01:16,0,
Pengguna Google,"This year is the downfall of this app, it was a great app, but now Twitter is nothing..",1,2023-07-19 08:50:05,0,9.97.0-release.0
Pengguna Google,Twitter makin payah.. daftar aja ribet banget.. kesalahan teknis terus.,1,2023-07-19 08:48:42,0,
Pengguna Google,Gak jelas gw login ni telpon bilang nya gak veri,1,2023-07-19 08:20:41,0,
Pengguna Google,"Saya sudah mendaftar dengan benar sesuai petunjuk Twitter, tapi kenapa tidak bisa alias eror, cuma ada Tulisan MAAF ADA KESALAHAN TEKNIS ! dari kemarin masih saja begitu.",2,2023-07-19 08:16:56,3,9.97.0-release.0
Pengguna Google,"Ketika mau cari akun seseorang kenapa selalu saja ""maaf,ada kesalahan teknis"" kenapa sih selalu gitu udah nunggu 40menit sama aja, udah lama error kek gitu, tolong di perbaiki lagi kontl",1,2023-07-19 08:04:25,1,9.82.0-release.0
Pengguna Google,"Semenjak dipegang si melon twitter jdi gaberes njir, segala diduitin, pengen dm an sma non mutual ga bisa, tweet tiap hari dibatesin. Apa² berbatas, klo gk mau gtu harus beli twitter blue. Semoga balik lagi kyk dulu🙏",1,2023-07-19 08:03:17,1,9.97.0-release.0
Pengguna Google,"Saya mau daftar ,aku lutis no terus katanya saat ini tidak bisa menggunakan nomor aneh Mendingan twrt yg dulu!😏",1,2023-07-19 07:58:14,0,9.97.0-release.0
Pengguna Google,emosiiiii,1,2023-07-19 07:52:28,0,9.97.0-release.0
Pengguna Google,Eror mulu dah,1,2023-07-19 07:46:19,0,9.97.0-release.0
Pengguna Google,Semenjak apk ini aku update twitter nya jadi tidak bagus masalah nya selalu kesalahan teknis pas mau mau mencari sesuatu yang di ingin kan padahal jaringan bagus tpi selalu kesalahan teknis,1,2023-07-19 07:28:55,17,9.97.0-release.0
Pengguna Google,Kocak,1,2023-07-19 07:25:00,0,9.97.0-release.0
Pengguna Google,"Akun gw cmn baca au di batasin elon""",1,2023-07-19 07:08:18,0,9.97.0-release.0
Pengguna Google,Erros su,1,2023-07-19 07:06:00,0,9.97.0-release.0
Pengguna Google,Terlalu banyak fitur baru dan error,1,2023-07-19 07:04:02,0,8.99.0-release.00
Pengguna Google,Knp updatenya malah ga bisa muter video cobak kenapa tolomg jelaskan sini,1,2023-07-19 07:03:44,0,9.95.0-release.0
Pengguna Google,Rawr,1,2023-07-19 06:24:18,0,9.96.0-release.0
Pengguna Google,Gabisa login cok,1,2023-07-19 06:17:10,0,
Pengguna Google,gimana sih? ganti user name nama kok susah banget,1,2023-07-19 05:57:35,0,9.97.0-release.0
Pengguna Google,Makin kesini makin ga optimal banget twitter Akun di tangguhkan padahal gapernah upload apa apa setelah bikin akun baru ribetnya bukan main.setelah jadi akunnya masi juga error 'tidak bisa memperbarui tweet',1,2023-07-19 05:56:45,9,9.97.0-release.0
Pengguna Google,Buruk,1,2023-07-19 05:42:01,0,
Pengguna Google,🩶👍,5,2023-07-19 05:41:49,0,9.96.0-release.0
Pengguna Google,Not bad,1,2023-07-19 05:38:06,0,9.39.0-release.0
Pengguna Google,Jelek bener sekarang,1,2023-07-19 05:33:49,0,9.97.0-release.0
Pengguna Google,What a stupid limite,1,2023-07-19 05:31:51,0,
Pengguna Google,ngga bisa ganti usn gajelas,1,2023-07-19 05:26:38,0,9.97.0-release.0
Pengguna Google,"Elon membuat pengguna kesulitan, semua jadi harus serba bayar",1,2023-07-19 05:24:19,0,100.0.0
Pengguna Google,"Halo Twitter jaringan saya bagus lho ko bisa ngeleg sih putar video tolong di perbaiki lagi yah saya benar"" yakin jaringan baguss",1,2023-07-19 04:43:13,0,
Pengguna Google,Updatenya menganggu bangt aku gak pernah posting apa apa tapi kenapa akun tertaguhkan,1,2023-07-19 04:36:31,0,
Pengguna Google,Very good,3,2023-07-19 04:29:53,0,7.93.2-release.50
Pengguna Google,👍🏾,5,2023-07-19 04:28:50,0,
Pengguna Google,Nice,5,2023-07-19 04:01:13,0,9.97.0-release.0
Pengguna Google,"setelah update jadi jelek banget, setia masuk Twitter selalu terjadi masalah teknis",1,2023-07-19 03:56:07,8,9.97.0-release.0
Pengguna Google,Very good,5,2023-07-19 03:53:44,0,9.97.0-release.0
Pengguna Google,kenapa chat orang aja mesti centang biru? tolong di perbaiki lagi dong untuk free jangan jadi kaya aplikasi dating aja ! kalau kaya gini kan nama nya pemerasan or pemaksaan untuk centang biru,5,2023-07-19 03:47:43,0,9.96.0-release.0
Pengguna Google,Ban video sus,1,2023-07-19 03:46:27,0,
Pengguna Google,bagus.sangat bagus,5,2023-07-19 03:43:55,0,
Pengguna Google,Alpikasi yang sangat bagus dan cocok untuk mencari informasi,5,2023-07-19 03:42:00,0,9.93.0-release.1
Pengguna Google,Aplikasinya sdh baik hanya loading msh kurg cepat tp sdh lbh baik dr sebelumnya. Tidak trlalu menguras batere. Banyak informasi yg bisa kita dpt. Trm ksh,5,2023-07-19 03:41:43,1,9.19.0-release.00
Pengguna Google,Media sosial yang bagus ngetren dan sangat populer.,5,2023-07-19 03:39:56,1,9.95.0-release.0
Pengguna Google,Aplikasi sangat mendukung top lah pokoknya,5,2023-07-19 03:38:06,0,
Pengguna Google,dunia srasa ada digenggaman kita..bgus.,5,2023-07-19 03:34:14,0,9.97.0-release.0
Pengguna Google,Aplikasi yg sangat bagus sekali,5,2023-07-19 03:34:01,0,
Pengguna Google,To bad,1,2023-07-19 03:32:40,0,
Pengguna Google,Bagus untuk merangkai kata👍,5,2023-07-19 03:31:46,0,
Pengguna Google,Aplikasi memudahkan saya buat borkuminikasi,5,2023-07-19 03:31:46,2,9.97.0-release.0
Pengguna Google,Amazing,5,2023-07-19 03:31:31,0,9.97.0-release.0
Pengguna Google,Okee punya,5,2023-07-19 03:29:25,0,9.97.0-release.0
Pengguna Google,Pokonya mantap,5,2023-07-19 03:29:23,0,9.97.0-release.0
Pengguna Google,Salah satu apk yg cukup membantu pekerjaan Very good,5,2023-07-19 03:29:00,6,9.97.0-release.0
Pengguna Google,Aplikasinya bagus dan puas,5,2023-07-19 03:28:49,0,
Pengguna Google,Mantap,5,2023-07-19 03:26:54,0,9.97.0-release.0
Pengguna Google,Sungguh menyenangkan app ini dapat mengetahui informasi yg sangat lengkap dan akurat,5,2023-07-19 03:26:13,1,9.97.0-release.0
Pengguna Google,apk bagus,5,2023-07-19 03:26:07,0,
Pengguna Google,"Sangat membantu tentang berita, dan mudah mencari pertemanan",5,2023-07-19 03:25:47,1,9.97.0-release.0
Pengguna Google,Nice... bagus,5,2023-07-19 03:25:40,0,
Pengguna Google,Suka banget,5,2023-07-19 03:25:09,0,
Pengguna Google,Sangat suka,5,2023-07-19 03:25:08,0,9.97.0-release.0
Pengguna Google,Semoga tetap menjadi yang paling baik.,5,2023-07-19 03:24:48,0,
Pengguna Google,Bisa tau berita apapun👍👍👍,5,2023-07-19 03:24:40,0,
Pengguna Google,"Mantap, lanjutkan karyamu👍",5,2023-07-19 03:24:34,0,9.97.0-release.0
Pengguna Google,Aplikasi yang bagus dan sederhana,5,2023-07-19 03:24:04,1,9.97.0-release.0
Pengguna Google,Bagus sekali aplikasi ini sangat membantu dalam berbagi informasi,5,2023-07-19 03:23:54,6,9.97.0-release.0
Pengguna Google,Aplikasi terbaik,5,2023-07-19 03:23:53,0,9.97.0-release.0
Pengguna Google,"It's Soo freaking awesome this app! Lovely too much, thank u for creating this app.",5,2023-07-19 03:23:32,0,9.76.0-release.0
Pengguna Google,Very good👍🏻👍🏻👍🏻,5,2023-07-19 03:23:30,0,9.97.0-release.0
Pengguna Google,Good,5,2023-07-19 03:15:12,0,9.97.0-release.0
Pengguna Google,"susah daftar nya, ga bisa di buka apk nya, perbaiki ya",1,2023-07-19 02:58:56,9,9.97.0-release.0
Pengguna Google,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 BADDDDDDDDDDDDDDDDDDD,1,2023-07-19 02:45:59,0,9.8.0-release.01
Pengguna Google,"sebenarnya suka sama apk ini, tapi sekarang apa² limit dan yaa. akunku ga bisa dibuka, apa gak kesel kalau begini",2,2023-07-19 02:36:05,0,9.96.0-release.0
Pengguna Google,"Semenjak ada kebijakan baru setiap saya mau searching sesuatu yang padahal bukan hal² buruk itu selalu gabisa, jadi susah buat nyari berita yang saya cari",2,2023-07-19 02:22:47,0,9.73.0-release.0
Pengguna Google,Good Pokok nya Mah,4,2023-07-19 02:12:17,0,9.97.0-release.0
Pengguna Google,Kesalahan teknis mulu,1,2023-07-19 02:04:48,0,9.97.0-release.0
Pengguna Google,Elon babik,1,2023-07-19 01:32:53,0,9.78.0-release.0
Pengguna Google,Baru kali ini ngalamin error dan bug yang membuat pengguna tidak dapat mengirim pesan serta tidak muncul tweet baru.,1,2023-07-19 01:28:01,0,9.65.6-release.0
Pengguna Google,Rifan,2,2023-07-19 01:25:53,0,
Pengguna Google,Halah mau diupdate berapa kali pun gada perubahan signifikan. Lemot parah mau buka videonya. Meh diowahi piye wae tetep wae ajeg lemot😤,1,2023-07-19 01:07:20,0,
Pengguna Google,Bagus,4,2023-07-19 00:57:50,0,
Pengguna Google,makin di update makin ancur,1,2023-07-19 00:53:18,0,9.97.0-release.0
Pengguna Google,Pwmutran vidio / gambar sering eror padahal sinyal sy bagus sekali,1,2023-07-19 00:51:20,0,9.76.0-release.0
Pengguna Google,Makin kesini makin jelek,1,2023-07-19 00:42:02,0,9.97.0-release.0
Pengguna Google,Good,5,2023-07-19 00:39:52,0,9.88.0-release.0
Pengguna Google,"Penak jaman e twitter ndisek, saiki ra jelas blas!! serba ribet!!!!!",1,2023-07-19 00:32:13,0,
Pengguna Google,Mantap,5,2023-07-18 23:05:47,0,9.96.0-release.0
Pengguna Google,Sangat bagus,5,2023-07-18 23:04:00,0,9.97.0-release.0
Pengguna Google,samai sekarang fitur Voice Tweet tidak hadir di Android.,1,2023-07-18 22:31:41,0,
Pengguna Google,makin ribet aturan,1,2023-07-18 22:16:01,0,9.97.0-release.0
Pengguna Google,bagus cuma kebanyakan aturan dan sering gagal untuk dm.sering saya kecewa di saat dm seseorang tapi tidak bisa terkirim,2,2023-07-18 21:36:54,0,9.97.0-release.0
Pengguna Google,Jelek,1,2023-07-18 20:51:50,0,
Pengguna Google,Akun di tangguh kan padahal ngk tau kenapa tiba-tiba kena tangguh tolong dong balikin lagi pihak Twitter,1,2023-07-18 20:30:02,0,9.97.0-release.0
Pengguna Google,"Saya ga bisa daftar, susah bener kaitin no hp aja, saat ini nomor tidak bisa mendaftar terus, terus kapan bisa nya?",1,2023-07-18 19:57:28,0,9.97.0-release.0
Pengguna Google,Sekarang centang biru mudah didapat,5,2023-07-18 19:16:35,0,9.96.0-release.0
Pengguna Google,Kenapa pemutaran video bermasalah? Perasan internet normal2 aja tolong diperbaiki segera jangan bikin kecewa lah,1,2023-07-18 18:58:34,0,9.97.0-release.0
Pengguna Google,Ni Twitter mau error sampai kapan ?,1,2023-07-18 18:14:22,0,9.97.0-release.0
Pengguna Google,makin hari makin gajelas,1,2023-07-18 18:09:42,0,9.97.0-release.0
Pengguna Google,sampah,1,2023-07-18 17:59:52,0,
Pengguna Google,jelek,1,2023-07-18 17:56:04,0,9.97.0-release.0
Pengguna Google,"Pas masuk selalu ad masalah jaringan, padahal jaringan ny fine fine ajh kok gini sih",2,2023-07-18 17:52:39,10,9.97.0-release.0
Pengguna Google,Ok,5,2023-07-18 17:33:15,0,9.95.0-release.0
Pengguna Google,Saya merekomendasikan Facebook untuk di install,5,2023-07-18 17:26:54,0,
Pengguna Google,Ini Twitter lagi maintenance kah?,2,2023-07-18 17:03:14,0,9.97.0-release.0
Pengguna Google,Sya kasi bintang 3 kalo bagus baru aku kasi bintang 5,3,2023-07-18 16:57:37,0,
Pengguna Google,Error gak bisa login,1,2023-07-18 16:50:07,0,9.97.0-release.0
Pengguna Google,"Akun saya tidak bisa di buka, padahal ga pernah buat aneh aneh, masuk angin ni",2,2023-07-18 16:35:02,0,
Pengguna Google,Bagus bgt,5,2023-07-18 16:16:22,0,9.96.0-release.0
Pengguna Google,"Fery""s gods",5,2023-07-18 16:10:04,0,
Pengguna Google,Aplikasi jelek gini didownload yang download mending jangan download,1,2023-07-18 16:00:00,0,
Pengguna Google,Alemooongg,4,2023-07-18 15:33:38,0,9.97.0-release.0
Pengguna Google,Gak jelas tiba tiba di tangguhkan,1,2023-07-18 15:09:29,0,9.97.0-release.0
Pengguna Google,Akun saya ditangguhkan tanpa sebab,1,2023-07-18 14:58:13,1,
Pengguna Google,"Apk ngawur semakin up semakin jelek juga y lma"" masa logi ajaa bnyak kli la kslahan tkniss. Padahal ma intrnet aman""aja tuh",1,2023-07-18 14:56:58,0,9.97.0-release.0
Pengguna Google,It's feery good,5,2023-07-18 14:41:28,0,9.97.0-release.0
Pengguna Google,di tangguhkan gajelas padahal baru buka,1,2023-07-18 14:39:59,0,9.92.0-release.0
Pengguna Google,Makin banyak keanehan semenjak dipegang Minyak Telon,3,2023-07-18 14:38:10,0,9.95.0-release.0
Pengguna Google,"Ribet sekarang loginnya harus pake user name udah tau susah ganti pun ga bisa gimana mau login, kalo suruh download tw lagi ga dulu deh sampah soalnya",1,2023-07-18 14:36:07,0,9.97.0-release.0
Pengguna Google,kick off elon,1,2023-07-18 14:35:36,0,9.61.0-release.0
Pengguna Google,Pencarian eror,3,2023-07-18 14:33:11,0,9.97.0-release.0
Pengguna Google,"Lebay, banyak banget langkah untuk masuk, ada beberapa yang gak bisa login, ujung ujungnya gak bisa masuk, apk aneh",1,2023-07-18 14:27:36,26,9.97.0-release.0
Pengguna Google,"Nonton video ae ngelagnya minta ampun, ngga pake data ngga pake WiFi padahal sinyal bar kuat",1,2023-07-18 14:26:05,9,9.97.0-release.0
Pengguna Google,Banyak vid ngtd,1,2023-07-18 14:23:48,1,9.97.0-release.0
Pengguna Google,"One word, B A D",1,2023-07-18 14:19:38,0,9.97.0-release.0
Pengguna Google,Cara buat akun gimana su gue buat kaga bisa mulu anying,1,2023-07-18 14:18:31,0,9.97.0-release.0
Pengguna Google,Ok,5,2023-07-18 14:15:37,0,
Pengguna Google,Error mulu dah,1,2023-07-18 14:14:52,0,9.97.0-release.0
Pengguna Google,Gabisa keputer videonya,1,2023-07-18 14:13:17,0,
Pengguna Google,Is the best,5,2023-07-18 13:47:47,0,9.97.0-release.0
Pengguna Google,ko kesalahan njir?,1,2023-07-18 13:44:12,0,9.97.0-release.0
Pengguna Google,"Gimana ya saya ketik dipencarian, kesalahan teknis mulu ga ada hasilnya",2,2023-07-18 13:29:29,0,9.83.0-release.0
Pengguna Google,Mantap buat hiburan,5,2023-07-18 13:27:54,1,9.97.0-release.0
Pengguna Google,Kok gua mau masuk kagak bisa ribet banget harus ini harus itu ujung ujung nya gak bisa juga tolong ini kenapa ya,1,2023-07-18 13:26:20,0,
Pengguna Google,"Kecewa akun saya di banned ga jelas sudah mengajukan banding namun tidak ada tindak lanjut, saya pengguna lama Twitter tidak ada ketentuan yang saya langgar👎",1,2023-07-18 13:22:18,0,8.1.0-release.66
Pengguna Google,"Suka ada kesalah teknis,dll yang mengganggu",2,2023-07-18 13:21:04,0,9.68.1-release.0
Pengguna Google,mantab,5,2023-07-18 13:07:42,0,9.97.0-release.0
Pengguna Google,Limit lol,1,2023-07-18 13:06:47,0,9.97.0-release.0
Pengguna Google,"Ini aplikasi dah broken kek nya dikit dikit suspend pdahal ada data aplikasi yg terkait Twitter,jadi tak bisa di akses",1,2023-07-18 13:05:42,0,9.97.0-release.0
Pengguna Google,Ini knp kesalahan teknis mulu cok,1,2023-07-18 12:54:36,0,9.97.0-release.0
Pengguna Google,"Bagus,kita bisa posting apa saju",5,2023-07-18 12:48:02,1,9.95.0-release.0
Pengguna Google,lumayan lemotttt,1,2023-07-18 12:44:57,0,
Pengguna Google,Aplikasi ini oke banget dan sangat bermanfaat. Bravo mantap Twitter.,5,2023-07-18 12:38:07,0,8.59.0-release.00
Pengguna Google,rekomendasi,5,2023-07-18 12:35:32,0,
Pengguna Google,Very good,5,2023-07-18 12:33:02,0,9.97.0-release.0
Pengguna Google,Sebaran informasi lewat statusnya menarik dan unik,5,2023-07-18 12:31:30,0,
Pengguna Google,Sudah lebih bagus sekarang,5,2023-07-18 12:31:01,0,9.97.0-release.0
Pengguna Google,Aplikasi terbaik👍,5,2023-07-18 12:30:49,0,9.97.0-release.0
Pengguna Google,Bagus banget membantu mendapatkan informasi lebih cepat,5,2023-07-18 12:30:09,2,9.97.0-release.0
Pengguna Google,Sangat membantu dan menambah teman dan menambah informasi,5,2023-07-18 12:28:46,1,9.97.0-release.0
Pengguna Google,Twitter aplikasi yang baik untuk impormasi yang memberikan inspirasi kepada pengikut untuk lebih baik lagi.,5,2023-07-18 12:27:08,0,7.55.1.0
Pengguna Google,Nice & Recommended,5,2023-07-18 12:26:46,0,
Pengguna Google,"Platform paling seru sii sejauh ini, informasi nya paling update jugaa hihi. Next semoga fitur nya makin unikk😍",5,2023-07-18 12:26:01,0,9.89.0-release.1
Pengguna Google,apk mantaap,5,2023-07-18 12:25:52,0,9.97.0-release.0
Pengguna Google,YTTA ajaa ga sihh wkwkwk,5,2023-07-18 12:25:27,0,9.97.0-release.0
Pengguna Google,Aplikasi nya sangat membatu,5,2023-07-18 12:25:22,0,9.97.0-release.0
Pengguna Google,Ok,5,2023-07-18 12:25:21,0,9.80.0-release.0
Pengguna Google,Nice apk,5,2023-07-18 12:25:18,0,
Pengguna Google,Aplikasi yang baik,5,2023-07-18 12:24:59,0,9.97.0-release.0
Pengguna Google,aplikasi ini sangat bagus dan membantu saya!,5,2023-07-18 12:23:39,0,
Pengguna Google,Mempermudahkan dalam berkomunikasi dengan teman lama.,5,2023-07-18 12:23:29,0,9.62.0-release.0
Pengguna Google,VERY GOOD,5,2023-07-18 12:23:00,0,
